State,State Name,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Footnote
US,United States,2016,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),"13,356",100,0.2,
US,United States,2016,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),"13,528",100,0.2,
US,United States,2016,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),"13,698",100,0.2,
US,United States,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),"13,830",100,0.2,
US,United States,2016,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),"13,926",100,0.2,
US,United States,2016,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),"14,072",100,0.2,
US,United States,2016,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),"14,269",100,0.2,
US,United States,2016,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),"14,534",100,0.2,
US,United States,2017,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),"14,694",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),"14,704",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),"14,683",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),"14,691",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),"14,772",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),"14,666",100,0.3,*Likely underreported due to incomplete data
US,United States,2017,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),"14,566",100,0.3,*Likely underreported due to incomplete data
US,United States,2017,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),"14,344",99.5+,0.4,*Likely underreported due to incomplete data
US,United States,2015,January,12 month-ending,Number of Deaths,"2,653,334",100,0.1,
US,United States,2015,February,12 month-ending,Number of Deaths,"2,668,442",100,0.1,
US,United States,2015,March,12 month-ending,Number of Deaths,"2,682,744",100,0.1,
US,United States,2015,April,12 month-ending,Number of Deaths,"2,691,628",100,0.1,
US,United States,2015,May,12 month-ending,Number of Deaths,"2,698,421",100,0.1,
US,United States,2015,June,12 month-ending,Number of Deaths,"2,704,994",100,0.1,
US,United States,2015,July,12 month-ending,Number of Deaths,"2,712,688",100,0.1,
US,United States,2015,August,12 month-ending,Number of Deaths,"2,719,206",100,0.1,
US,United States,2015,September,12 month-ending,Number of Deaths,"2,723,893",100,0.2,
US,United States,2015,October,12 month-ending,Number of Deaths,"2,729,315",100,0.2,
US,United States,2015,November,12 month-ending,Number of Deaths,"2,727,809",100,0.2,
US,United States,2015,December,12 month-ending,Number of Deaths,"2,718,198",100,0.2,
US,United States,2016,January,12 month-ending,Number of Deaths,"2,698,635",100,0.2,
US,United States,2016,February,12 month-ending,Number of Deaths,"2,701,647",100,0.1,
US,United States,2016,March,12 month-ending,Number of Deaths,"2,703,203",100,0.1,
US,United States,2016,April,12 month-ending,Number of Deaths,"2,705,990",100,0.1,
US,United States,2016,May,12 month-ending,Number of Deaths,"2,706,928",100,0.2,
US,United States,2016,June,12 month-ending,Number of Deaths,"2,708,788",100,0.2,
US,United States,2016,July,12 month-ending,Number of Deaths,"2,711,484",100,0.2,
US,United States,2016,August,12 month-ending,Number of Deaths,"2,716,965",100,0.2,
US,United States,2016,September,12 month-ending,Number of Deaths,"2,721,441",100,0.2,
US,United States,2016,October,12 month-ending,Number of Deaths,"2,726,854",100,0.2,
US,United States,2016,November,12 month-ending,Number of Deaths,"2,734,397",100,0.2,
US,United States,2016,December,12 month-ending,Number of Deaths,"2,749,864",100,0.2,
US,United States,2017,January,12 month-ending,Number of Deaths,"2,766,910",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,February,12 month-ending,Number of Deaths,"2,770,465",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,March,12 month-ending,Number of Deaths,"2,776,732",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,April,12 month-ending,Number of Deaths,"2,780,493",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,May,12 month-ending,Number of Deaths,"2,784,570",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,June,12 month-ending,Number of Deaths,"2,789,059",100,0.3,*Likely underreported due to incomplete data
US,United States,2017,July,12 month-ending,Number of Deaths,"2,790,577",100,0.3,*Likely underreported due to incomplete data
US,United States,2017,August,12 month-ending,Number of Deaths,"2,786,709",99.5+,0.4,*Likely underreported due to incomplete data
US,United States,2015,January,12 month-ending,Number of Drug Overdose Deaths,"47,523",100,0.1,
US,United States,2015,February,12 month-ending,Number of Drug Overdose Deaths,"47,725",100,0.1,
US,United States,2015,March,12 month-ending,Number of Drug Overdose Deaths,"48,198",100,0.1,
US,United States,2015,April,12 month-ending,Number of Drug Overdose Deaths,"48,748",100,0.1,
US,United States,2015,May,12 month-ending,Number of Drug Overdose Deaths,"49,293",100,0.1,
US,United States,2015,June,12 month-ending,Number of Drug Overdose Deaths,"49,691",100,0.1,
US,United States,2015,July,12 month-ending,Number of Drug Overdose Deaths,"50,301",100,0.1,
US,United States,2015,August,12 month-ending,Number of Drug Overdose Deaths,"50,834",100,0.1,
US,United States,2015,September,12 month-ending,Number of Drug Overdose Deaths,"51,575",100,0.2,
US,United States,2015,October,12 month-ending,Number of Drug Overdose Deaths,"52,114",100,0.2,
US,United States,2015,November,12 month-ending,Number of Drug Overdose Deaths,"52,386",100,0.2,
US,United States,2015,December,12 month-ending,Number of Drug Overdose Deaths,"52,623",100,0.2,
US,United States,2016,January,12 month-ending,Number of Drug Overdose Deaths,"52,902",100,0.2,
US,United States,2016,February,12 month-ending,Number of Drug Overdose Deaths,"53,834",100,0.1,
US,United States,2016,March,12 month-ending,Number of Drug Overdose Deaths,"54,781",100,0.1,
US,United States,2016,April,12 month-ending,Number of Drug Overdose Deaths,"55,763",100,0.1,
US,United States,2016,May,12 month-ending,Number of Drug Overdose Deaths,"56,465",100,0.2,
US,United States,2016,June,12 month-ending,Number of Drug Overdose Deaths,"57,428",100,0.2,
US,United States,2016,July,12 month-ending,Number of Drug Overdose Deaths,"58,525",100,0.2,
US,United States,2016,August,12 month-ending,Number of Drug Overdose Deaths,"59,417",100,0.2,
US,United States,2016,September,12 month-ending,Number of Drug Overdose Deaths,"60,147",100,0.2,
US,United States,2016,October,12 month-ending,Number of Drug Overdose Deaths,"61,062",100,0.2,
US,United States,2016,November,12 month-ending,Number of Drug Overdose Deaths,"62,340",100,0.2,
US,United States,2016,December,12 month-ending,Number of Drug Overdose Deaths,"63,938",100,0.2,
US,United States,2017,January,12 month-ending,Number of Drug Overdose Deaths,"65,358",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,February,12 month-ending,Number of Drug Overdose Deaths,"65,788",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,March,12 month-ending,Number of Drug Overdose Deaths,"66,230",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,April,12 month-ending,Number of Drug Overdose Deaths,"66,640",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,May,12 month-ending,Number of Drug Overdose Deaths,"67,217",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,June,12 month-ending,Number of Drug Overdose Deaths,"67,654",100,0.3,*Likely underreported due to incomplete data
US,United States,2017,July,12 month-ending,Number of Drug Overdose Deaths,"67,478",100,0.3,*Likely underreported due to incomplete data
US,United States,2017,August,12 month-ending,Number of Drug Overdose Deaths,"67,344",99.5+,0.4,*Likely underreported due to incomplete data
US,United States,2015,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","28,986",100,0.1,
US,United States,2015,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","29,269",100,0.1,
US,United States,2015,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","29,609",100,0.1,
US,United States,2015,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","30,240",100,0.1,
US,United States,2015,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","30,745",100,0.1,
US,United States,2015,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","31,068",100,0.1,
US,United States,2015,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","31,392",100,0.1,
US,United States,2015,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","31,767",100,0.1,
US,United States,2015,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","32,337",100,0.2,
US,United States,2015,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","32,775",100,0.2,
US,United States,2015,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","33,040",100,0.2,
US,United States,2015,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","33,203",100,0.2,
US,United States,2016,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","33,531",100,0.2,
US,United States,2016,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","34,251",100,0.1,
US,United States,2016,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","35,062",100,0.1,
US,United States,2016,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","35,837",100,0.1,
US,United States,2016,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","36,423",100,0.2,
US,United States,2016,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","37,187",100,0.2,
US,United States,2016,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","38,075",100,0.2,
US,United States,2016,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","38,856",100,0.2,
US,United States,2016,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","39,437",100,0.2,
US,United States,2016,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","40,149",100,0.2,
US,United States,2016,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","41,126",100,0.2,
US,United States,2016,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","42,435",100,0.2,
US,United States,2017,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","43,532",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","43,969",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","44,304",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","44,582",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","45,010",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","45,325",100,0.3,*Likely underreported due to incomplete data
US,United States,2017,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","45,244",100,0.3,*Likely underreported due to incomplete data
US,United States,2017,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)","45,200",99.5+,0.4,*Likely underreported due to incomplete data
US,United States,2015,January,12 month-ending,Percent with drugs specified,80.87662816,100,0.1,
US,United States,2015,February,12 month-ending,Percent with drugs specified,81.16919853,100,0.1,
US,United States,2015,March,12 month-ending,Percent with drugs specified,81.31872692,100,0.1,
US,United States,2015,April,12 month-ending,Percent with drugs specified,81.73053253,100,0.1,
US,United States,2015,May,12 month-ending,Percent with drugs specified,81.99541517,100,0.1,
US,United States,2015,June,12 month-ending,Percent with drugs specified,82.19194623,100,0.1,
US,United States,2015,July,12 month-ending,Percent with drugs specified,82.24488579,100,0.1,
US,United States,2015,August,12 month-ending,Percent with drugs specified,82.39170634,100,0.1,
US,United States,2015,September,12 month-ending,Percent with drugs specified,82.57682986,100,0.2,
US,United States,2015,October,12 month-ending,Percent with drugs specified,82.77238362,100,0.2,
US,United States,2015,November,12 month-ending,Percent with drugs specified,82.90001145,100,0.2,
US,United States,2015,December,12 month-ending,Percent with drugs specified,83.07774167,100,0.2,
US,United States,2016,January,12 month-ending,Percent with drugs specified,83.32955276,100,0.2,
US,United States,2016,February,12 month-ending,Percent with drugs specified,83.42683063,100,0.1,
US,United States,2016,March,12 month-ending,Percent with drugs specified,83.61293149,100,0.1,
US,United States,2016,April,12 month-ending,Percent with drugs specified,83.826193,100,0.1,
US,United States,2016,May,12 month-ending,Percent with drugs specified,84.1034269,100,0.2,
US,United States,2016,June,12 month-ending,Percent with drugs specified,84.31253047,100,0.2,
US,United States,2016,July,12 month-ending,Percent with drugs specified,84.58607433,100,0.2,
UT,Utah,2015,August,12 month-ending,Methadone (T40.3),47,100,0.3,
US,United States,2016,August,12 month-ending,Percent with drugs specified,84.87133312,100,0.2,
US,United States,2016,September,12 month-ending,Percent with drugs specified,84.99010757,100,0.2,
US,United States,2016,October,12 month-ending,Percent with drugs specified,85.10530281,100,0.2,
US,United States,2016,November,12 month-ending,Percent with drugs specified,85.28071864,100,0.2,
US,United States,2016,December,12 month-ending,Percent with drugs specified,85.43745503,100,0.2,
US,United States,2017,January,12 month-ending,Percent with drugs specified,85.5442333,100,0.2,*Likely underreported due to incomplete data
US,United States,2017,February,12 month-ending,Percent with drugs specified,85.80896212,100,0.2,*Likely underreported due to incomplete data
US,United States,2017,March,12 month-ending,Percent with drugs specified,86.00030198,100,0.2,*Likely underreported due to incomplete data
US,United States,2017,April,12 month-ending,Percent with drugs specified,86.06692677,100,0.2,*Likely underreported due to incomplete data
US,United States,2017,May,12 month-ending,Percent with drugs specified,86.18504247,100,0.2,*Likely underreported due to incomplete data
US,United States,2017,June,12 month-ending,Percent with drugs specified,86.35557395,100,0.3,*Likely underreported due to incomplete data
US,United States,2017,July,12 month-ending,Percent with drugs specified,86.48448383,100,0.3,*Likely underreported due to incomplete data
US,United States,2017,August,12 month-ending,Percent with drugs specified,86.59717273,99.5+,0.4,*Likely underreported due to incomplete data
US,United States,2015,January,12 month-ending,Psychostimulants with abuse potential (T43.6),"4,402",100,0.1,
US,United States,2015,February,12 month-ending,Psychostimulants with abuse potential (T43.6),"4,449",100,0.1,
US,United States,2015,March,12 month-ending,Psychostimulants with abuse potential (T43.6),"4,586",100,0.1,
US,United States,2015,April,12 month-ending,Psychostimulants with abuse potential (T43.6),"4,675",100,0.1,
US,United States,2015,May,12 month-ending,Psychostimulants with abuse potential (T43.6),"4,785",100,0.1,
US,United States,2015,June,12 month-ending,Psychostimulants with abuse potential (T43.6),"4,957",100,0.1,
US,United States,2015,July,12 month-ending,Psychostimulants with abuse potential (T43.6),"5,081",100,0.1,
US,United States,2015,August,12 month-ending,Psychostimulants with abuse potential (T43.6),"5,259",100,0.1,
US,United States,2015,September,12 month-ending,Psychostimulants with abuse potential (T43.6),"5,450",100,0.2,
US,United States,2015,October,12 month-ending,Psychostimulants with abuse potential (T43.6),"5,571",100,0.2,
US,United States,2015,November,12 month-ending,Psychostimulants with abuse potential (T43.6),"5,689",100,0.2,
US,United States,2015,December,12 month-ending,Psychostimulants with abuse potential (T43.6),"5,777",100,0.2,
US,United States,2016,January,12 month-ending,Psychostimulants with abuse potential (T43.6),"5,922",100,0.2,
US,United States,2016,February,12 month-ending,Psychostimulants with abuse potential (T43.6),"6,072",100,0.1,
US,United States,2016,March,12 month-ending,Psychostimulants with abuse potential (T43.6),"6,174",100,0.1,
US,United States,2016,April,12 month-ending,Psychostimulants with abuse potential (T43.6),"6,320",100,0.1,
US,United States,2016,May,12 month-ending,Psychostimulants with abuse potential (T43.6),"6,459",100,0.2,
US,United States,2016,June,12 month-ending,Psychostimulants with abuse potential (T43.6),"6,597",100,0.2,
US,United States,2016,July,12 month-ending,Psychostimulants with abuse potential (T43.6),"6,838",100,0.2,
US,United States,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),"6,991",100,0.2,
US,United States,2016,September,12 month-ending,Psychostimulants with abuse potential (T43.6),"7,047",100,0.2,
US,United States,2016,October,12 month-ending,Psychostimulants with abuse potential (T43.6),"7,197",100,0.2,
US,United States,2016,November,12 month-ending,Psychostimulants with abuse potential (T43.6),"7,362",100,0.2,
US,United States,2016,December,12 month-ending,Psychostimulants with abuse potential (T43.6),"7,610",100,0.2,
US,United States,2017,January,12 month-ending,Psychostimulants with abuse potential (T43.6),"7,812",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,February,12 month-ending,Psychostimulants with abuse potential (T43.6),"8,005",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,March,12 month-ending,Psychostimulants with abuse potential (T43.6),"8,192",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,April,12 month-ending,Psychostimulants with abuse potential (T43.6),"8,411",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,May,12 month-ending,Psychostimulants with abuse potential (T43.6),"8,686",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,June,12 month-ending,Psychostimulants with abuse potential (T43.6),"8,900",100,0.3,*Likely underreported due to incomplete data
US,United States,2017,July,12 month-ending,Psychostimulants with abuse potential (T43.6),"9,039",100,0.3,*Likely underreported due to incomplete data
US,United States,2017,August,12 month-ending,Psychostimulants with abuse potential (T43.6),"9,149",99.5+,0.4,*Likely underreported due to incomplete data
US,United States,2015,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","5,766",100,0.1,
US,United States,2015,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","6,079",100,0.1,
US,United States,2015,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","6,390",100,0.1,
US,United States,2015,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","6,868",100,0.1,
US,United States,2015,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","7,254",100,0.1,
US,United States,2015,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","7,551",100,0.1,
US,United States,2015,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","7,890",100,0.1,
US,United States,2015,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","8,216",100,0.1,
US,United States,2015,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","8,669",100,0.2,
US,United States,2015,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","9,101",100,0.2,
US,United States,2015,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","9,397",100,0.2,
US,United States,2015,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","9,610",100,0.2,
US,United States,2016,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","9,946",100,0.2,
US,United States,2016,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","10,585",100,0.1,
US,United States,2016,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","11,351",100,0.1,
US,United States,2016,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","12,048",100,0.1,
US,United States,2016,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","12,802",100,0.2,
US,United States,2016,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","13,562",100,0.2,
US,United States,2016,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","14,417",100,0.2,
US,United States,2016,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","15,256",100,0.2,
US,United States,2016,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","16,111",100,0.2,
US,United States,2016,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","17,027",100,0.2,
US,United States,2016,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","18,171",100,0.2,
US,United States,2016,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","19,500",100,0.2,
US,United States,2017,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","20,826",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","21,639",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","22,366",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","22,972",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","23,631",100,0.2,*Likely underreported due to incomplete data
US,United States,2017,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","24,366",100,0.3,*Likely underreported due to incomplete data
US,United States,2017,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","24,820",100,0.3,*Likely underreported due to incomplete data
US,United States,2017,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","25,382",99.5+,0.4,*Likely underreported due to incomplete data
UT,Utah,2015,January,12 month-ending,Cocaine (T40.5),38,100,0.3,
UT,Utah,2015,February,12 month-ending,Cocaine (T40.5),36,100,0.3,
UT,Utah,2015,March,12 month-ending,Cocaine (T40.5),41,100,0.3,
UT,Utah,2015,April,12 month-ending,Cocaine (T40.5),40,100,0.3,
UT,Utah,2015,May,12 month-ending,Cocaine (T40.5),37,100,0.3,
UT,Utah,2015,June,12 month-ending,Cocaine (T40.5),40,100,0.3,
UT,Utah,2015,July,12 month-ending,Cocaine (T40.5),38,100,0.3,
UT,Utah,2015,August,12 month-ending,Cocaine (T40.5),37,100,0.3,
UT,Utah,2015,September,12 month-ending,Cocaine (T40.5),36,100,0.3,
UT,Utah,2015,October,12 month-ending,Cocaine (T40.5),38,100,0.3,
UT,Utah,2015,November,12 month-ending,Cocaine (T40.5),42,100,0.3,
UT,Utah,2015,December,12 month-ending,Cocaine (T40.5),46,100,0.3,
UT,Utah,2016,January,12 month-ending,Cocaine (T40.5),46,100,0.3,
UT,Utah,2016,February,12 month-ending,Cocaine (T40.5),48,100,0.4,
UT,Utah,2016,March,12 month-ending,Cocaine (T40.5),47,100,0.4,
UT,Utah,2016,April,12 month-ending,Cocaine (T40.5),48,100,0.5,
UT,Utah,2016,May,12 month-ending,Cocaine (T40.5),51,100,0.5,
UT,Utah,2016,June,12 month-ending,Cocaine (T40.5),50,100,0.5,
UT,Utah,2016,July,12 month-ending,Cocaine (T40.5),55,100,0.6,
UT,Utah,2016,August,12 month-ending,Cocaine (T40.5),53,100,0.6,
UT,Utah,2016,September,12 month-ending,Cocaine (T40.5),55,100,0.7,
UT,Utah,2016,October,12 month-ending,Cocaine (T40.5),58,100,0.8,
UT,Utah,2016,November,12 month-ending,Cocaine (T40.5),53,100,0.9,
UT,Utah,2016,December,12 month-ending,Cocaine (T40.5),50,100,0.9,
UT,Utah,2017,January,12 month-ending,Cocaine (T40.5),49,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,February,12 month-ending,Cocaine (T40.5),47,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,March,12 month-ending,Cocaine (T40.5),42,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,April,12 month-ending,Cocaine (T40.5),45,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,May,12 month-ending,Cocaine (T40.5),39,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,June,12 month-ending,Cocaine (T40.5),40,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,July,12 month-ending,Cocaine (T40.5),41,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,August,12 month-ending,Cocaine (T40.5),45,100,0.8,*Likely underreported due to incomplete data
UT,Utah,2015,January,12 month-ending,Heroin (T40.1),114,100,0.3,
UT,Utah,2015,February,12 month-ending,Heroin (T40.1),109,100,0.3,
UT,Utah,2015,March,12 month-ending,Heroin (T40.1),114,100,0.3,
UT,Utah,2015,April,12 month-ending,Heroin (T40.1),110,100,0.3,
UT,Utah,2015,May,12 month-ending,Heroin (T40.1),112,100,0.3,
UT,Utah,2015,June,12 month-ending,Heroin (T40.1),116,100,0.3,
UT,Utah,2015,July,12 month-ending,Heroin (T40.1),116,100,0.3,
UT,Utah,2015,August,12 month-ending,Heroin (T40.1),119,100,0.3,
UT,Utah,2015,September,12 month-ending,Heroin (T40.1),128,100,0.3,
UT,Utah,2015,October,12 month-ending,Heroin (T40.1),131,100,0.3,
UT,Utah,2015,November,12 month-ending,Heroin (T40.1),132,100,0.3,
UT,Utah,2015,December,12 month-ending,Heroin (T40.1),128,100,0.3,
UT,Utah,2016,January,12 month-ending,Heroin (T40.1),130,100,0.3,
UT,Utah,2016,February,12 month-ending,Heroin (T40.1),139,100,0.4,
UT,Utah,2016,March,12 month-ending,Heroin (T40.1),146,100,0.4,
UT,Utah,2016,April,12 month-ending,Heroin (T40.1),152,100,0.5,
UT,Utah,2016,May,12 month-ending,Heroin (T40.1),155,100,0.5,
UT,Utah,2016,June,12 month-ending,Heroin (T40.1),153,100,0.5,
UT,Utah,2016,July,12 month-ending,Heroin (T40.1),164,100,0.6,
UT,Utah,2016,August,12 month-ending,Heroin (T40.1),165,100,0.6,
UT,Utah,2016,September,12 month-ending,Heroin (T40.1),161,100,0.7,
UT,Utah,2016,October,12 month-ending,Heroin (T40.1),168,100,0.8,
UT,Utah,2016,November,12 month-ending,Heroin (T40.1),165,100,0.9,
UT,Utah,2016,December,12 month-ending,Heroin (T40.1),166,100,0.9,
UT,Utah,2017,January,12 month-ending,Heroin (T40.1),169,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,February,12 month-ending,Heroin (T40.1),165,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,March,12 month-ending,Heroin (T40.1),154,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,April,12 month-ending,Heroin (T40.1),152,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,May,12 month-ending,Heroin (T40.1),146,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,June,12 month-ending,Heroin (T40.1),148,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,July,12 month-ending,Heroin (T40.1),137,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,August,12 month-ending,Heroin (T40.1),139,100,0.8,*Likely underreported due to incomplete data
UT,Utah,2015,January,12 month-ending,Methadone (T40.3),48,100,0.3,
UT,Utah,2015,February,12 month-ending,Methadone (T40.3),46,100,0.3,
UT,Utah,2015,March,12 month-ending,Methadone (T40.3),46,100,0.3,
UT,Utah,2015,April,12 month-ending,Methadone (T40.3),46,100,0.3,
UT,Utah,2015,May,12 month-ending,Methadone (T40.3),44,100,0.3,
UT,Utah,2015,June,12 month-ending,Methadone (T40.3),40,100,0.3,
UT,Utah,2015,July,12 month-ending,Methadone (T40.3),45,100,0.3,
UT,Utah,2015,September,12 month-ending,Methadone (T40.3),46,100,0.3,
UT,Utah,2015,October,12 month-ending,Methadone (T40.3),45,100,0.3,
UT,Utah,2015,November,12 month-ending,Methadone (T40.3),41,100,0.3,
UT,Utah,2015,December,12 month-ending,Methadone (T40.3),44,100,0.3,
UT,Utah,2016,January,12 month-ending,Methadone (T40.3),45,100,0.3,
UT,Utah,2016,February,12 month-ending,Methadone (T40.3),44,100,0.4,
UT,Utah,2016,March,12 month-ending,Methadone (T40.3),45,100,0.4,
UT,Utah,2016,April,12 month-ending,Methadone (T40.3),50,100,0.5,
UT,Utah,2016,May,12 month-ending,Methadone (T40.3),51,100,0.5,
UT,Utah,2016,June,12 month-ending,Methadone (T40.3),51,100,0.5,
UT,Utah,2016,July,12 month-ending,Methadone (T40.3),49,100,0.6,
UT,Utah,2016,August,12 month-ending,Methadone (T40.3),46,100,0.6,
UT,Utah,2016,September,12 month-ending,Methadone (T40.3),43,100,0.7,
UT,Utah,2016,October,12 month-ending,Methadone (T40.3),46,100,0.8,
UT,Utah,2016,November,12 month-ending,Methadone (T40.3),48,100,0.9,
UT,Utah,2016,December,12 month-ending,Methadone (T40.3),43,100,0.9,
UT,Utah,2017,January,12 month-ending,Methadone (T40.3),40,100,0.9,*Likely underreported due to incomplete data
